code;syll_lang_swe;syll_lang_eng;content;goals_swe;goals_eng;eligibility;literature;exam_comments;req_for_grade;valid_from;equipment;instruction_lang;cycle;credits;title_swe;title_eng;grade_scale;department;examiner;n_exam_modules;n_course_subjects;ethics_keywords;n_rows;n_ilos;n_higher_grade_ilos;n_purpose_ilos;bloom_knowledge;bloom_comprehension;bloom_application;bloom_analysis;bloom_evaluation;bloom_synthesis;total_highest_bloom
DA250X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;EECS/Datavetenskap;(Ahmed Hemani,Anders Hedman,Aristides Gionis,Arvind Kumar,Benoit Baudry,Bo Peng,Carlo Fischione,Cristian Bogdan,Cyrille Artho,Danica Kragic Jensfelt,Douglas Wikström,Elena Troubitsyna,Erik Fransén,Gunnar Karlsson,György Dán,Haibo Li,Hedvig Kjellström,Iolanda Dos Santos Carvalho Leite,Jana Tumova,Joakim Gustafsson,Johan Håstad,John Folkesson,Jonas Beskow,Mads Dam,Marco Chiesa,Mario Romero Vega,Martin Monperrus,Mathias Ekstedt,Mats Nordahl,Mihhail Matskin,Mårten Björkman,Olof Bälter,Olov Engwall,Panagiotis Papadimitratos,Patric Jensfelt,Pawel Herman,Pontus Johnson,Roberto Guanciale,Rolf Stadler,Sonja Buchegger,Stefano Markidis,Sten Ternström,Tino Weinkauf,Viggo Kann,Viktoria Fodor);3;0;1;12;10;0;0;2;1;2;0;1;2;5
DA256X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;EECS/Datavetenskap;(Ahmed Hemani,Amir Hossein Payberah,Anders Hedman,Anders Västberg,Ann Lantz,Anne Håkansson,Aristides Gionis,Benoit Baudry,Bobby Lee Townsend Sturm JR,Carlo Fischione,Cicek Cavdar,Cristian Bogdan,Danica Kragic Jensfelt,David Broman,Dejan Manojlo Kostic,Elena Dubrova,Elena Troubitsyna,Elina Eriksson,Emil Björnson,Eva-Lotta Sallnäs Pysander,Fredrik Kilander,Gabriel Skantze,Gunnar Karlsson,György Dán,Haibo Li,Henrik Artman,Henrik Boström,Ingo Sander,Iolanda Dos Santos Carvalho Leite,James Gross,Jan Gulliksen,Jan Ingemar Markendahl,Joakim Gustafsson,Johan Montelius,Johnny Öberg,Jörg Conradt,Kristina Höök,Leif Dahlberg,Leif Handberg,Marco Chiesa,Marina Petrova,Mario Romero Vega,Markus Flierl,Markus Hidell,Mihhail Matskin,Mira Kajko-Mattsson,Olof Bälter,Olov Engwall,Panagiotis Papadimitratos,Peter Sjödin,Pontus Johnson,Rob Comber,Robert Rönngren,Roberto Bresin,Rolf Stadler,Saikat Chatterjee,Sandra Pauletto,Sarunas Girdzijauskas,Seif Haridi,Slimane Ben Slimane,Stefano Markidis,Tino Weinkauf,Viktoria Fodor,Vladimir Vlassov,Ylva Fernaeus,Zhonghai Lu);1;0;1;12;10;0;0;2;1;2;0;1;2;5
DA258X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;AF;EECS/Datavetenskap;(Ahmed Hemani,Amir Hossein Payberah,Anders Hedman,Anders Västberg,Ann Lantz,Anne Håkansson,Aristides Gionis,Arvind Kumar,Benoit Baudry,Bobby Lee Townsend Sturm JR,Carlo Fischione,Cicek Cavdar,Cristian Bogdan,Cristian Rojas,Cyrille Artho,Danica Kragic Jensfelt,David Broman,Dejan Manojlo Kostic,Elena Dubrova,Elena Troubitsyna,Elina Eriksson,Emil Björnson,Eva-Lotta Sallnäs Pysander,Florian Pokorny,Fredrik Kilander,Gabor Fodor,Gunnar Karlsson,György Dán,Haibo Li,Henrik Artman,Henrik Boström,Ingo Sander,Iolanda Dos Santos Carvalho Leite,James Gross,Jan Gulliksen,Jan Ingemar Markendahl,Jana Tumova,Joakim Gustafsson,Johan Montelius,Johnny Öberg,Jonas Beskow,Jörg Conradt,Karl Henrik Johansson,Karl Meinke,Kristina Höök,Leif Dahlberg,Leif Handberg,Luca Peretti,Marco Chiesa,Marina Petrova,Mario Romero Vega,Markus Flierl,Markus Hidell,Martin Monperrus,Mats Bengtsson,Matthias Becker,Mihhail Matskin,Mira Kajko-Mattsson,Olof Bälter,Olov Engwall,Panagiotis Papadimitratos,Paris Carbone,Patric Jensfelt,Peter Sjödin,Petter Ögren,Pontus Johnson,Rob Comber,Robert Rönngren,Roberto Bresin,Roberto Guanciale,Rolf Stadler,Saikat Chatterjee,Sandra Pauletto,Sarunas Girdzijauskas,Seif Haridi,Slimane Ben Slimane,Stefano Markidis,Tino Weinkauf,Viktoria Fodor,Vladimir Vlassov,Ylva Fernaeus,Zhonghai Lu);1;0;1;12;10;0;0;2;1;2;0;1;2;5
DD100N;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;EECS/Datavetenskap;(Emma Riese);3;1;1;18;11;0;5;0;0;2;4;0;5;5
DD1010;swedish;english;1;1;1;0;0;0;0;0;0;Svenska;1;4.0;1;1;PF;EECS/Datavetenskap;(Olof Bälter);1;0;0;4;2;0;0;0;2;0;0;0;0;1
DD1301;swedish;english;1;1;1;0;0;0;0;0;0;Svenska;1;1.5;1;1;PF;EECS/Datavetenskap;(Daniel Bosk);1;1;1;6;4;0;0;0;0;1;0;0;1;5
DD1310;swedish;english;1;1;1;0;0;1;0;0;0;Svenska;1;6.0;1;1;AF;EECS/Datavetenskap;(Daniel Bosk,Emma Riese,Olof Bälter,Vahid Mosavat);3;2;1;18;11;0;5;0;0;2;4;0;5;5
DD1317;swedish;english;1;1;1;0;0;0;0;0;0;Svenska;1;7.5;1;1;AF;EECS/Datavetenskap;(Daniel Bosk);4;0;1;21;13;0;6;0;0;4;4;0;5;5
DD1318;swedish;english;1;1;1;0;0;0;0;0;0;Svenska;1;9.0;1;1;AF;EECS/Intelligenta system;(Christian Smith);4;0;1;30;23;0;4;1;2;13;2;0;4;5
DD1319;swedish;english;1;1;1;0;0;0;0;0;0;Svenska;1;8.0;1;1;AF;EECS/Datavetenskap;(Linda Kann);4;0;1;21;13;0;6;0;0;2;4;0;7;5
DD1320;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;EECS/Datavetenskap;(Alexander Baltatzis,Linda Kann,Sten Andersson);2;2;1;19;14;0;3;0;0;6;1;2;5;5
DD1321;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;9.0;1;1;AF;EECS/Datavetenskap;(Alexander Baltatzis);3;1;1;21;16;0;3;0;0;7;1;2;6;5
DD1324;swedish;english;1;1;1;0;0;0;1;0;0;Svenska;1;3.0;1;1;PF;EECS/Datavetenskap;(Kevin Smith);1;1;1;9;5;0;2;0;0;1;0;0;3;5
DD1326;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;9.0;1;1;AF;EECS/Datavetenskap;(Linda Kann);4;0;1;24;19;0;3;0;1;4;1;3;10;5
DD1327;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;6.0;1;1;AF;EECS/Datavetenskap;(Emma Enström);2;1;1;12;7;0;3;0;1;1;1;1;3;5
DD1328;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;9.0;1;1;AF;EECS/Datavetenskap;(Hedvig Kjellström);4;0;1;14;9;0;3;0;0;1;1;2;5;5
DD132U;swedish;english;1;1;1;0;0;0;0;0;0;Svenska;1;6.0;1;1;PF;EECS/Datavetenskap;(Stefan Nilsson);2;0;0;12;7;0;3;0;1;1;1;1;3;5
DD1331;swedish;english;1;1;1;0;0;0;0;0;0;Svenska;1;5.0;1;1;AF;EECS/Datavetenskap;(Marcus Dicander,Sten Andersson);3;1;1;19;13;1;2;0;2;3;3;1;4;5
DD1334;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;1;6.0;1;1;AF;EECS/Datavetenskap;(Dena Hussain);2;2;1;8;7;0;0;0;3;1;0;0;3;5
DD1337;swedish;english;1;1;1;0;0;0;1;0;0;Svenska;1;7.0;1;1;AF;EECS/Datavetenskap;(Alexander Baltatzis,Richard James Glassey);2;1;1;7;3;0;2;0;0;2;0;0;1;5
DD1338;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;AF;EECS/Datavetenskap;(Marcus Dicander,Richard James Glassey);1;1;1;7;3;0;2;1;0;1;0;0;1;5
DD1348;swedish;english;1;1;1;0;0;0;1;0;0;Svenska;1;1.5;1;1;PF;EECS/Datavetenskap;(Viggo Kann);1;1;1;1;1;0;0;0;0;0;0;1;0;4
DD1349;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;3.0;1;1;PF;EECS/Datavetenskap;(Richard James Glassey);1;1;1;8;3;0;3;1;0;1;0;0;1;5
DD1351;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;EECS/Datavetenskap;(Johan Karlander);3;0;1;12;6;2;1;0;0;2;0;0;4;5
DD1354;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;AF;EECS/Datavetenskap;(Christopher Peters);3;1;1;5;4;0;0;0;0;0;1;0;3;5
DD1366;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;EECS/Datavetenskap;(Karl Palmskog);2;0;1;10;4;0;4;0;0;3;0;0;1;5
DD1367;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;9.0;1;1;PF;EECS/Datavetenskap;(Dena Hussain);1;0;1;8;6;0;0;0;1;5;0;0;0;2
DD1368;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;AF;EECS/Datavetenskap;(Dena Hussain);2;2;1;8;7;0;0;0;3;1;0;0;3;5
DD1380;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;1.5;1;1;PF;EECS/Datavetenskap;(Christian Smith);1;1;1;6;3;0;1;0;1;1;0;0;1;5
DD1385;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;AF;EECS/Datavetenskap;(Vahid Mosavat);3;1;1;12;8;0;2;0;2;4;1;1;0;4
DD1386;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;EECS/Datavetenskap;(Vahid Mosavat);3;0;1;7;5;0;0;0;2;1;0;0;2;5
DD1388;swedish;english;1;1;1;0;0;0;1;0;0;Svenska;1;7.5;1;1;AF;EECS/Datavetenskap;(Alexander Baltatzis);2;1;1;11;8;0;1;0;0;3;0;2;3;5
DD1390;swedish;english;1;1;1;0;0;1;1;0;0;Svenska;1;6.0;1;1;AF;EECS/Datavetenskap;(Viggo Kann);3;2;1;15;10;0;3;0;2;1;1;3;3;5
DD1391;swedish;english;1;1;1;0;0;1;1;0;0;Svenska;1;4.0;1;1;AF;EECS/Datavetenskap;(Viggo Kann);2;2;1;15;10;0;3;0;2;1;1;3;3;5
DD1395;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;3.0;1;1;PF;EECS/Datavetenskap;(Linda Kann);1;1;1;1;1;0;0;0;0;0;0;0;1;5
DD1396;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;3.0;1;1;PF;EECS/Datavetenskap;(Richard James Glassey,Stefan Nilsson);1;1;1;8;3;0;3;0;0;1;0;0;2;5
DD1418;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;AF;EECS/Intelligenta system;(Johan Boye);3;1;1;9;5;0;2;0;0;2;0;0;3;5
DD1420;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;1;7.5;1;1;AF;EECS/Intelligenta system;(Florian Pokorny,Gustav Henter,Kevin Smith);3;0;0;13;8;0;3;0;1;1;0;3;2;5
DD2257;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Människocentrerad teknologi;(Tino Weinkauf);2;1;1;5;4;0;0;0;1;1;1;1;0;4
DD2258;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Människocentrerad teknologi;(Tino Weinkauf);1;1;1;6;5;0;0;0;3;1;0;1;0;4
DD2300;swedish;english;1;1;1;0;0;1;1;0;0;Engelska;2;2.0;1;1;PF;EECS/Datavetenskap;(Philipp Haller);2;1;1;10;6;0;2;0;0;0;0;4;2;5
DD2301;swedish;english;1;1;1;0;0;0;0;0;0;Engelska;2;3.0;1;1;PF;EECS/Intelligenta system;(Josephine Sullivan);2;1;1;11;6;0;3;0;0;1;0;5;0;4
DD2303;swedish;english;1;1;1;0;0;0;1;0;0;Engelska;2;2.0;1;1;PF;EECS/Datavetenskap;(Sonja Buchegger);2;0;0;10;4;0;4;0;0;0;1;1;2;5
DD2325;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Christian Lindeborg);2;1;1;13;11;0;0;0;2;3;1;1;4;5
DD2350;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;2;9.5;1;1;AF;EECS/Datavetenskap;(Viggo Kann);4;1;1;9;5;0;2;1;0;1;0;2;1;5
DD2352;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Per Austrin);4;1;1;8;4;0;2;0;1;0;0;2;1;5
DD2356;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Stefano Markidis);2;1;1;7;5;0;0;0;1;0;1;2;1;5
DD2358;english;english;1;1;1;0;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Stefano Markidis);2;1;1;0;0;0;0;0;0;0;0;0;0;-1
DD2360;swedish;english;1;1;1;0;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Stefano Markidis);4;1;1;6;5;0;0;0;0;1;0;1;2;5
DD2363;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Johan Hoffman);2;1;1;6;5;0;0;0;0;0;0;1;4;5
DD2365;swedish;english;1;1;1;1;1;0;1;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Johan Hoffman);2;1;1;11;6;0;0;0;1;3;1;1;0;4
DD2366;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Erik Aurell);1;0;0;7;3;0;2;0;1;1;0;0;1;5
DD2367;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Stefano Markidis);4;0;0;8;6;0;0;0;2;1;0;1;2;5
DD2370;swedish;english;1;1;1;0;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Stefano Markidis);5;0;1;5;4;0;0;0;1;2;0;0;1;5
DD2373;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Dilian Gurov);3;0;1;6;3;1;0;0;0;1;0;1;1;5
DD2375;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Stefano Markidis);2;0;1;6;4;0;0;0;1;2;0;1;0;4
DD2380;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;6.0;1;1;AF;EECS/Intelligenta system;(André Tiago Abelho Pereira,Iolanda Dos Santos Carvalho Leite,Jana Tumova);3;1;1;9;5;0;2;0;0;1;1;1;2;5
DD238U;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;PF;EECS/Datavetenskap;(Sonja Buchegger);2;0;0;8;7;0;0;1;1;1;1;2;1;5
DD2391;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Musard Balliu);3;0;1;13;8;0;3;1;1;2;1;2;1;5
DD2394;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;1.5;1;1;PF;EECS/Datavetenskap;(Roberto Guanciale);1;0;1;10;5;0;3;0;1;1;1;1;1;5
DD2395;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;6.0;1;1;AF;EECS/Datavetenskap;(Musard Balliu);2;1;1;11;7;0;2;1;1;1;1;2;1;5
DD2401;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;EECS/Intelligenta system;(Jeanette Hällgren Kotaleski);1;2;1;5;4;0;0;0;3;0;0;1;0;4
DD2402;swedish;english;1;1;1;0;0;0;1;0;0;Engelska;2;6.0;1;1;AF;EECS/Intelligenta system;(Erik Fransén);1;4;1;7;6;0;0;0;1;0;0;1;3;5
DD2410;swedish;english;1;1;1;0;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Intelligenta system;(Christian Smith);2;0;1;12;8;0;2;0;2;5;0;0;1;5
DD2411;swedish;english;1;1;1;0;0;0;0;0;0;Engelska;2;15.0;1;1;PF;EECS/Intelligenta system;(Christian Smith);2;0;1;6;2;0;2;1;0;0;0;0;1;5
DD2412;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;6.0;1;1;AF;EECS/Intelligenta system;(Hossein Azizpour);2;0;1;9;5;0;2;0;1;0;0;2;2;5
DD2413;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Intelligenta system;(Iolanda Dos Santos Carvalho Leite);3;0;1;6;5;0;0;0;0;2;0;1;2;5
DD2414;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;15.0;1;1;PF;EECS/Intelligenta system;(Patric Jensfelt);2;0;1;5;2;0;1;0;0;0;0;1;1;5
DD2415;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;6.0;1;1;AF;EECS/Intelligenta system;(Jana Tumova);3;0;1;5;4;0;0;0;0;1;0;2;1;5
DD2417;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Intelligenta system;(Johan Boye);2;0;1;9;4;0;3;0;0;2;0;0;2;5
DD2419;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;9.0;1;1;PF;EECS/Intelligenta system;(Patric Jensfelt);3;0;1;6;2;0;2;0;0;1;0;0;1;5
DD2420;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Intelligenta system;(John Folkesson);3;0;1;7;5;0;0;0;0;1;0;4;0;4
DD2421;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Intelligenta system;(Atsuto Maki);2;1;1;5;3;0;0;0;2;1;0;0;0;2
DD2423;swedish;english;1;1;1;0;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Intelligenta system;(Mårten Björkman);2;1;1;9;4;0;3;1;1;0;0;1;1;5
DD2424;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Intelligenta system;(Josephine Sullivan);2;1;1;8;3;0;3;1;2;0;0;0;0;1
DD2430;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;PF;EECS/Intelligenta system;(Danica Kragic Jensfelt);2;1;1;4;3;0;0;0;0;1;0;0;1;5
DD2434;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Intelligenta system;(Jens Lagergren,Pawel Herman);2;1;1;6;4;0;0;0;0;2;0;1;1;5
DD2435;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;9.0;1;1;AF;EECS/Intelligenta system;(Arvind Kumar,Erik Fransén);3;3;1;9;5;0;2;0;3;1;0;0;1;5
DD2437;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Intelligenta system;(Pawel Herman);3;2;1;10;6;0;2;0;2;1;1;1;1;5
DD2438;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;15.0;1;1;PF;EECS/Intelligenta system;(Petter Ögren);4;3;1;7;6;0;0;1;0;1;0;1;3;5
DD2440;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;6.0;1;1;AF;EECS/Datavetenskap;(Ioana-Oriana Bercea);1;3;1;8;5;0;1;0;1;0;0;0;4;5
DD2443;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Karl Palmskog);2;1;1;3;2;0;0;0;1;0;0;0;1;5
DD2444;swedish;english;1;1;1;0;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Johan Hoffman);1;1;1;8;5;0;1;1;0;0;1;1;2;5
DD2445;swedish;english;1;1;1;0;0;1;1;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Johan Håstad);1;1;1;6;4;0;0;1;1;0;0;1;1;5
DD2447;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;6.0;1;1;AF;EECS/Intelligenta system;(Jens Lagergren);1;1;1;6;4;0;0;0;0;2;0;1;1;5
DD2448;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Douglas Wikström);2;1;1;7;5;0;0;0;3;1;0;1;0;4
DD2458;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;9.0;1;1;AF;EECS/Datavetenskap;(Per Austrin);2;1;1;11;9;0;0;2;0;1;0;2;4;5
DD2459;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Karl Meinke);2;1;1;5;4;0;0;1;0;0;0;1;2;5
DD2460;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Cyrille Artho);3;1;1;10;5;0;3;0;1;1;1;1;1;5
DD2463;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;15.0;1;1;AF;EECS/Datavetenskap;(Mads Dam);1;0;1;7;6;0;0;0;1;0;0;1;3;5
DD2464;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;9.0;1;1;AF;EECS/Datavetenskap;(Mads Dam);1;3;1;7;6;0;0;0;1;0;0;1;3;5
DD2465;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;6.0;1;1;AF;EECS/Datavetenskap;(Mads Dam);1;3;1;7;6;0;0;0;1;0;0;1;3;5
DD2466;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;6.0;1;1;AF;EECS/Datavetenskap;(Mads Dam);1;3;1;7;6;0;0;0;1;0;0;1;3;5
DD2467;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Douglas Wikström);1;1;1;9;6;0;1;0;1;0;0;1;3;5
DD2470;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;6.0;1;1;AF;EECS/Människocentrerad teknologi;(Tino Weinkauf);2;1;1;7;5;0;0;0;1;2;0;1;0;4
DD2477;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Intelligenta system;(Johan Boye);2;0;1;9;4;0;3;0;0;2;0;1;1;5
DD2480;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Cyrille Artho);1;1;1;6;5;0;0;0;0;2;0;2;1;5
DD2481;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Philipp Haller);3;1;1;13;9;0;2;1;1;0;0;5;2;5
DD2484;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;PF;EECS/Datavetenskap;(Philipp Haller);1;0;0;8;4;0;2;1;1;0;0;0;2;5
DD2485;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Martin Monperrus);1;0;0;8;4;0;2;0;1;2;0;0;1;5
DD2489;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;PF;EECS/Datavetenskap;(Tomas Ekholm);1;0;1;12;9;0;1;0;0;1;0;3;4;5
DD2496;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Sonja Buchegger);2;1;1;11;7;0;2;1;2;1;3;0;0;3
DD2497;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;PF;EECS/Datavetenskap;(Roberto Guanciale);2;0;1;7;4;0;1;1;0;0;0;2;1;5
DD249U;swedish;english;1;1;1;0;0;0;0;0;0;Engelska;2;7.5;1;1;PF;EECS/Datavetenskap;(Roberto Guanciale);2;0;0;6;4;0;0;1;0;0;0;2;1;5
DD2510;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Mathias Ekstedt,Sonja Buchegger);4;0;1;10;4;0;4;0;1;0;0;3;0;4
DD2520;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Douglas Wikström);2;0;1;8;4;0;2;0;1;1;1;0;1;5
DD2525;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Musard Balliu);2;0;1;12;7;0;3;1;1;3;0;1;1;5
DD2528;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Elena Troubitsyna);2;0;1;8;4;0;2;0;2;1;0;0;1;5
DD2552;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;EECS/Datavetenskap;(Karl Palmskog);1;0;0;4;3;0;0;1;1;0;0;0;0;1
DH1609;swedish;english;1;1;1;0;0;1;0;0;0;Svenska;1;7.5;1;1;AF;EECS/Människocentrerad teknologi;(Leif Dahlberg,Rob Comber);3;1;1;8;4;0;2;0;1;0;2;0;1;5
DH1621;swedish;english;1;1;1;0;1;0;1;0;0;Engelska;1;3.0;1;1;PF;EECS/Människocentrerad teknologi;(Jan Gulliksen);1;0;1;9;8;0;0;0;2;1;1;3;1;5
DH1622;swedish;english;1;1;1;0;0;0;0;0;0;Engelska;1;7.5;1;1;AF;EECS/Människocentrerad teknologi;(Patric Dahlqvist);2;0;1;19;14;0;3;1;3;6;0;2;2;5
DH1623;swedish;english;1;1;1;0;0;0;0;0;0;Svenska;1;4.5;1;1;AF;EECS/Människocentrerad teknologi;(Patric Dahlqvist);2;0;1;10;6;0;2;1;2;2;0;1;0;4
DH1624;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;3.0;1;1;AF;EECS/Människocentrerad teknologi;(Patric Dahlqvist);1;0;1;12;8;0;2;0;1;4;0;1;2;5
DH2320;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;6.0;1;1;PF;EECS/Människocentrerad teknologi;(Tino Weinkauf);2;1;1;5;4;0;0;0;2;1;0;1;0;4
DH2321;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;6.0;1;1;AF;EECS/Människocentrerad teknologi;(Mario Romero Vega);4;1;1;6;5;0;0;0;0;1;0;3;1;5
DH2323;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;6.0;1;1;AF;EECS/Människocentrerad teknologi;(Christopher Peters);2;3;1;4;3;0;0;0;0;1;1;0;1;5
DH2400;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;PF;EECS/Människocentrerad teknologi;(Ylva Fernaeus);1;3;1;11;9;0;0;0;2;2;1;1;3;5
DH2408;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;6.0;1;1;AF;EECS/Människocentrerad teknologi;(Eva-Lotta Sallnäs Pysander);1;3;1;11;6;0;3;0;1;0;1;2;2;5
DH2413;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;9.0;1;1;AF;EECS/Människocentrerad teknologi;(Mario Romero Vega);6;3;1;9;8;0;0;1;1;2;0;1;3;5
